,inner1,outer1,inner2,outer2,inner3,outer3,move,inner4,outer4,inner5,outer5,,
3361,-0.037101448,0.003737693,-0.062877173,-0.001178103,-0.04040497,0.002610433,0,-0.028752236,-0.000507882,0.016995952,0.006901324,,
3362,-0.062877173,-0.001178103,-0.04040497,0.002610433,-0.028752236,-0.000507882,0,0.016995952,0.006901324,0.006306933,-0.000572729,,
3363,-0.04040497,0.002610433,-0.028752236,-0.000507882,0.016995952,0.006901324,0,0.006306933,-0.000572729,-0.015744288,0.002182036,,
3364,-0.028752236,-0.000507882,0.016995952,0.006901324,0.006306933,-0.000572729,0,-0.015744288,0.002182036,-0.023630641,0,,
3365,0.016995952,0.006901324,0.006306933,-0.000572729,-0.015744288,0.002182036,0,-0.023630641,0,0.027546272,-0.020786213,,
3366,0.006306933,-0.000572729,-0.015744288,0.002182036,-0.023630641,0,0,0.027546272,-0.020786213,-0.021088131,-0.020786213,,
3367,-0.015744288,0.002182036,-0.023630641,0,0.027546272,-0.020786213,0,-0.021088131,-0.020786213,-0.008026972,0,,
3368,-0.023630641,0,0.027546272,-0.020786213,-0.021088131,-0.020786213,0,-0.008026972,0,0.008634463,0,,
3369,0.027546272,-0.020786213,-0.021088131,-0.020786213,-0.008026972,0,0,0.008634463,0,0.013422802,0,,
3370,-0.021088131,-0.020786213,-0.008026972,0,0.008634463,0,0,0.013422802,0,0.008760281,0,,
3371,-0.008026972,0,0.008634463,0,0.013422802,0,0,0.008760281,0,-0.007438697,0,,
3372,0.008634463,0,0.013422802,0,0.008760281,0,0,-0.007438697,0,0.002194971,0,,
3373,0.013422802,0,0.008760281,0,-0.007438697,0,0,0.002194971,0,0.025816515,0.006900324,,
3374,0.008760281,0,-0.007438697,0,0.002194971,0,0,0.025816515,0.006900324,0.003313877,0.000942089,,
3375,-0.007438697,0,0.002194971,0,0.025816515,0.006900324,0,0.003313877,0.000942089,-0.016801976,0.003146898,,
3376,0.002194971,0,0.025816515,0.006900324,0.003313877,0.000942089,0,-0.016801976,0.003146898,0.01746159,-0.005690595,,
3377,0.025816515,0.006900324,0.003313877,0.000942089,-0.016801976,0.003146898,0,0.01746159,-0.005690595,-0.020135276,0.002192061,,
3378,0.003313877,0.000942089,-0.016801976,0.003146898,0.01746159,-0.005690595,0,-0.020135276,0.002192061,0.030389242,0.002599524,,
3379,-0.016801976,0.003146898,0.01746159,-0.005690595,-0.020135276,0.002192061,0,0.030389242,0.002599524,0.042297192,0.003680682,,
3380,0.01746159,-0.005690595,-0.020135276,0.002192061,0.030389242,0.002599524,0,0.042297192,0.003680682,0.03323561,6.99E-05,,
3381,-0.020135276,0.002192061,0.030389242,0.002599524,0.042297192,0.003680682,0,0.03323561,6.99E-05,0.003039651,0.006082764,,
3382,0.030389242,0.002599524,0.042297192,0.003680682,0.03323561,6.99E-05,0,0.003039651,0.006082764,-0.003695846,0.007771812,,
3383,0.042297192,0.003680682,0.03323561,6.99E-05,0.003039651,0.006082764,0,-0.003695846,0.007771812,-0.016391344,0.025912028,,
3384,0.03323561,6.99E-05,0.003039651,0.006082764,-0.003695846,0.007771812,0,-0.016391344,0.025912028,0.00108812,0,,
3385,0.003039651,0.006082764,-0.003695846,0.007771812,-0.016391344,0.025912028,0,0.00108812,0,-0.012897462,0,,
3386,-0.003695846,0.007771812,-0.016391344,0.025912028,0.00108812,0,0,-0.012897462,0,0.005168535,0,,
3387,-0.016391344,0.025912028,0.00108812,0,-0.012897462,0,0,0.005168535,0,-0.006471671,0,,
3388,0.00108812,0,-0.012897462,0,0.005168535,0,0,-0.006471671,0,-0.033566743,0,,
3389,-0.012897462,0,0.005168535,0,-0.006471671,0,0,-0.033566743,0,0.014352724,0,,
3390,0.005168535,0,-0.006471671,0,-0.033566743,0,0,0.014352724,0,-0.010229982,0,,
3391,-0.006471671,0,-0.033566743,0,0.014352724,0,0,-0.010229982,0,-0.069107376,0,,
3392,-0.033566743,0,0.014352724,0,-0.010229982,0,0,-0.069107376,0,-0.072920933,0,,
3393,0.014352724,0,-0.010229982,0,-0.069107376,0,0,-0.072920933,0,-0.038832121,-0.087664487,,
3394,-0.010229982,0,-0.069107376,0,-0.072920933,0,0,-0.038832121,-0.087664487,-0.038191997,-0.001950575,,
3395,-0.069107376,0,-0.072920933,0,-0.038832121,-0.087664487,0,-0.038191997,-0.001950575,-0.071815133,0.006991243,,
3396,-0.072920933,0,-0.038832121,-0.087664487,-0.038191997,-0.001950575,0,-0.071815133,0.006991243,-0.008408573,-0.002284123,,
3397,-0.038832121,-0.087664487,-0.038191997,-0.001950575,-0.071815133,0.006991243,0,-0.008408573,-0.002284123,0.01799193,0.016049083,,
3398,-0.038191997,-0.001950575,-0.071815133,0.006991243,-0.008408573,-0.002284123,0,0.01799193,0.016049083,0.025616523,0.015019445,,
3399,-0.071815133,0.006991243,-0.008408573,-0.002284123,0.01799193,0.016049083,0,0.025616523,0.015019445,0.054716453,0.008361882,,
3400,-0.008408573,-0.002284123,0.01799193,0.016049083,0.025616523,0.015019445,0,0.054716453,0.008361882,0.053692572,0.007603267,,
3401,0.01799193,0.016049083,0.025616523,0.015019445,0.054716453,0.008361882,0,0.053692572,0.007603267,0.025799692,0.002103642,,
3402,0.025616523,0.015019445,0.054716453,0.008361882,0.053692572,0.007603267,0,0.025799692,0.002103642,0.008393541,0.002154713,,
3403,0.054716453,0.008361882,0.053692572,0.007603267,0.025799692,0.002103642,0,0.008393541,0.002154713,0.020764023,0.004184043,,
3404,0.053692572,0.007603267,0.025799692,0.002103642,0.008393541,0.002154713,0,0.020764023,0.004184043,0.023219556,0.036621017,,
3405,0.025799692,0.002103642,0.008393541,0.002154713,0.020764023,0.004184043,0,0.023219556,0.036621017,0.053343371,0.023291279,,
3406,0.008393541,0.002154713,0.020764023,0.004184043,0.023219556,0.036621017,0,0.053343371,0.023291279,0.010096222,0,,
3407,0.020764023,0.004184043,0.023219556,0.036621017,0.053343371,0.023291279,0,0.010096222,0,-0.021198548,0,,
3408,0.023219556,0.036621017,0.053343371,0.023291279,0.010096222,0,0,-0.021198548,0,-0.015438735,0,,
3409,0.053343371,0.023291279,0.010096222,0,-0.021198548,0,0,-0.015438735,0,0.054676302,0,,
3410,0.010096222,0,-0.021198548,0,-0.015438735,0,0,0.054676302,0,0.021195948,-0.038615614,,
3411,-0.021198548,0,-0.015438735,0,0.054676302,0,0,0.021195948,-0.038615614,-0.038599737,-0.027805946,,
3412,-0.015438735,0,0.054676302,0,0.021195948,-0.038615614,0,-0.038599737,-0.027805946,-0.063845605,0.002643282,,
3413,0.054676302,0,0.021195948,-0.038615614,-0.038599737,-0.027805946,0,-0.063845605,0.002643282,-0.056898654,0.002824497,,
3414,0.021195948,-0.038615614,-0.038599737,-0.027805946,-0.063845605,0.002643282,0,-0.056898654,0.002824497,-0.048978433,0.001651961,,
3415,-0.038599737,-0.027805946,-0.063845605,0.002643282,-0.056898654,0.002824497,0,-0.048978433,0.001651961,-0.061816342,-0.008799985,,
3416,-0.063845605,0.002643282,-0.056898654,0.002824497,-0.048978433,0.001651961,0,-0.061816342,-0.008799985,0.041189082,-0.010688189,,
3417,-0.056898654,0.002824497,-0.048978433,0.001651961,-0.061816342,-0.008799985,0,0.041189082,-0.010688189,0.09411294,0.002544709,,
3418,-0.048978433,0.001651961,-0.061816342,-0.008799985,0.041189082,-0.010688189,0,0.09411294,0.002544709,0.04291591,-0.001356583,,
3419,-0.061816342,-0.008799985,0.041189082,-0.010688189,0.09411294,0.002544709,0,0.04291591,-0.001356583,0.030750543,-0.003960632,,
3420,0.041189082,-0.010688189,0.09411294,0.002544709,0.04291591,-0.001356583,0,0.030750543,-0.003960632,0.037638925,-0.000241054,,
3421,0.09411294,0.002544709,0.04291591,-0.001356583,0.030750543,-0.003960632,0,0.037638925,-0.000241054,0.034715347,0.002321232,,
3422,0.04291591,-0.001356583,0.030750543,-0.003960632,0.037638925,-0.000241054,0,0.034715347,0.002321232,0.035814047,-0.000590388,,
3423,0.030750543,-0.003960632,0.037638925,-0.000241054,0.034715347,0.002321232,0,0.035814047,-0.000590388,0.037736744,-0.020121383,,
3424,0.037638925,-0.000241054,0.034715347,0.002321232,0.035814047,-0.000590388,0,0.037736744,-0.020121383,-0.009476945,0.00807352,,
3425,0.034715347,0.002321232,0.035814047,-0.000590388,0.037736744,-0.020121383,0,-0.009476945,0.00807352,-0.000327684,-0.110458292,,
3426,0.035814047,-0.000590388,0.037736744,-0.020121383,-0.009476945,0.00807352,0,-0.000327684,-0.110458292,-0.015512325,0.10452386,,
3427,0.037736744,-0.020121383,-0.009476945,0.00807352,-0.000327684,-0.110458292,0,-0.015512325,0.10452386,-0.087287381,0.004746057,,
3428,-0.009476945,0.00807352,-0.000327684,-0.110458292,-0.015512325,0.10452386,0,-0.087287381,0.004746057,-0.078605175,0.042267557,,
3429,-0.000327684,-0.110458292,-0.015512325,0.10452386,-0.087287381,0.004746057,0,-0.078605175,0.042267557,0.017388523,0.012709571,,
3430,-0.015512325,0.10452386,-0.087287381,0.004746057,-0.078605175,0.042267557,0,0.017388523,0.012709571,0.044260457,-0.005046031,,
3431,-0.087287381,0.004746057,-0.078605175,0.042267557,0.017388523,0.012709571,0,0.044260457,-0.005046031,0.020619497,-0.007757081,,
3432,-0.078605175,0.042267557,0.017388523,0.012709571,0.044260457,-0.005046031,0,0.020619497,-0.007757081,0.013748169,-0.019775006,,
3433,0.017388523,0.012709571,0.044260457,-0.005046031,0.020619497,-0.007757081,0,0.013748169,-0.019775006,-0.017053172,-0.003167004,,
3434,0.044260457,-0.005046031,0.020619497,-0.007757081,0.013748169,-0.019775006,0,-0.017053172,-0.003167004,-0.059978142,-0.002566974,,
3435,0.020619497,-0.007757081,0.013748169,-0.019775006,-0.017053172,-0.003167004,0,-0.059978142,-0.002566974,-0.031220809,0.002494724,,
3436,0.013748169,-0.019775006,-0.017053172,-0.003167004,-0.059978142,-0.002566974,0,-0.031220809,0.002494724,-0.068305135,0.002397522,,
3437,-0.017053172,-0.003167004,-0.059978142,-0.002566974,-0.031220809,0.002494724,0,-0.068305135,0.002397522,-0.072523326,0.000504455,,
3438,-0.059978142,-0.002566974,-0.031220809,0.002494724,-0.068305135,0.002397522,0,-0.072523326,0.000504455,-0.065485805,-0.000950688,,
3439,-0.031220809,0.002494724,-0.068305135,0.002397522,-0.072523326,0.000504455,0,-0.065485805,-0.000950688,-0.011893064,-0.003852719,,
3440,-0.068305135,0.002397522,-0.072523326,0.000504455,-0.065485805,-0.000950688,0,-0.011893064,-0.003852719,0.02109246,-0.000689348,,
3441,-0.072523326,0.000504455,-0.065485805,-0.000950688,-0.011893064,-0.003852719,0,0.02109246,-0.000689348,-0.003167674,0.001562335,,
3442,-0.065485805,-0.000950688,-0.011893064,-0.003852719,0.02109246,-0.000689348,0,-0.003167674,0.001562335,0.005007014,0.001161585,,
3443,-0.011893064,-0.003852719,0.02109246,-0.000689348,-0.003167674,0.001562335,0,0.005007014,0.001161585,0.051853672,0,,
3444,0.02109246,-0.000689348,-0.003167674,0.001562335,0.005007014,0.001161585,0,0.051853672,0,0.058699623,0,,
3445,-0.003167674,0.001562335,0.005007014,0.001161585,0.051853672,0,0,0.058699623,0,0.031080917,0,,
3446,0.005007014,0.001161585,0.051853672,0,0.058699623,0,0,0.031080917,0,0.040220708,0,,
3447,0.051853672,0,0.058699623,0,0.031080917,0,0,0.040220708,0,0.03835997,0,,
3448,0.058699623,0,0.031080917,0,0.040220708,0,0,0.03835997,0,-0.029567078,0,,
3449,0.031080917,0,0.040220708,0,0.03835997,0,0,-0.029567078,0,-0.035595924,0,,
3450,0.040220708,0,0.03835997,0,-0.029567078,0,0,-0.035595924,0,-0.015618205,-0.04235138,,
3451,0.03835997,0,-0.029567078,0,-0.035595924,0,0,-0.015618205,-0.04235138,0.057358772,0.054037116,,
3452,-0.029567078,0,-0.035595924,0,-0.015618205,-0.04235138,0,0.057358772,0.054037116,0.031981826,0.014052875,,
3453,-0.035595924,0,-0.015618205,-0.04235138,0.057358772,0.054037116,0,0.031981826,0.014052875,0.02667661,0.004427716,,
3454,-0.015618205,-0.04235138,0.057358772,0.054037116,0.031981826,0.014052875,0,0.02667661,0.004427716,0.058257118,0.064697487,,
3455,0.057358772,0.054037116,0.031981826,0.014052875,0.02667661,0.004427716,0,0.058257118,0.064697487,0.013257273,0.000444442,,
3456,0.031981826,0.014052875,0.02667661,0.004427716,0.058257118,0.064697487,0,0.013257273,0.000444442,-0.004924599,-0.028543716,,
3457,0.02667661,0.004427716,0.058257118,0.064697487,0.013257273,0.000444442,0,-0.004924599,-0.028543716,-0.038322452,-0.019995571,,
3458,0.058257118,0.064697487,0.013257273,0.000444442,-0.004924599,-0.028543716,0,-0.038322452,-0.019995571,-0.008909978,0.003564141,,
3459,0.013257273,0.000444442,-0.004924599,-0.028543716,-0.038322452,-0.019995571,0,-0.008909978,0.003564141,0.024873577,0,,
3460,-0.004924599,-0.028543716,-0.038322452,-0.019995571,-0.008909978,0.003564141,0,0.024873577,0,0.022692841,-0.145389511,,
3461,-0.038322452,-0.019995571,-0.008909978,0.003564141,0.024873577,0,0,0.022692841,-0.145389511,0.005200569,0.038530291,,
3462,-0.008909978,0.003564141,0.024873577,0,0.022692841,-0.145389511,0,0.005200569,0.038530291,-0.005684592,0.014851153,,
3463,0.024873577,0,0.022692841,-0.145389511,0.005200569,0.038530291,0,-0.005684592,0.014851153,-0.097368993,0.017616168,,
3464,0.022692841,-0.145389511,0.005200569,0.038530291,-0.005684592,0.014851153,0,-0.097368993,0.017616168,0.04695335,0.03257814,,
3465,0.005200569,0.038530291,-0.005684592,0.014851153,-0.097368993,0.017616168,0,0.04695335,0.03257814,0.010811448,0.0035882,,
3466,-0.005684592,0.014851153,-0.097368993,0.017616168,0.04695335,0.03257814,0,0.010811448,0.0035882,-0.026841283,0.001012013,,
3467,-0.097368993,0.017616168,0.04695335,0.03257814,0.010811448,0.0035882,0,-0.026841283,0.001012013,0.003129601,-0.001115276,,
3468,0.04695335,0.03257814,0.010811448,0.0035882,-0.026841283,0.001012013,0,0.003129601,-0.001115276,0.012603879,-0.003331932,,
3469,0.010811448,0.0035882,-0.026841283,0.001012013,0.003129601,-0.001115276,0,0.012603879,-0.003331932,-0.035389915,-0.004317446,,
3470,-0.026841283,0.001012013,0.003129601,-0.001115276,0.012603879,-0.003331932,0,-0.035389915,-0.004317446,-0.098103538,-0.00321816,,
3471,0.003129601,-0.001115276,0.012603879,-0.003331932,-0.035389915,-0.004317446,0,-0.098103538,-0.00321816,-0.039598182,-0.0057186,,
3472,0.012603879,-0.003331932,-0.035389915,-0.004317446,-0.098103538,-0.00321816,0,-0.039598182,-0.0057186,-0.005852789,0.001456557,,
3473,-0.035389915,-0.004317446,-0.098103538,-0.00321816,-0.039598182,-0.0057186,0,-0.005852789,0.001456557,-0.001832649,0.001519604,,
3474,-0.098103538,-0.00321816,-0.039598182,-0.0057186,-0.005852789,0.001456557,0,-0.001832649,0.001519604,-0.006208286,-0.003734702,,
3475,-0.039598182,-0.0057186,-0.005852789,0.001456557,-0.001832649,0.001519604,0,-0.006208286,-0.003734702,0.01345326,-0.004598012,,
3476,-0.005852789,0.001456557,-0.001832649,0.001519604,-0.006208286,-0.003734702,0,0.01345326,-0.004598012,0.020065933,0.005672915,,
3477,-0.001832649,0.001519604,-0.006208286,-0.003734702,0.01345326,-0.004598012,0,0.020065933,0.005672915,-0.018391371,0.001820447,,
3478,-0.006208286,-0.003734702,0.01345326,-0.004598012,0.020065933,0.005672915,0,-0.018391371,0.001820447,-0.063607097,-0.065802589,,
3479,0.01345326,-0.004598012,0.020065933,0.005672915,-0.018391371,0.001820447,0,-0.063607097,-0.065802589,-0.021710917,-0.064997349,,
3480,0.020065933,0.005672915,-0.018391371,0.001820447,-0.063607097,-0.065802589,0,-0.021710917,-0.064997349,-0.003382176,0.23445243,,
3481,-0.018391371,0.001820447,-0.063607097,-0.065802589,-0.021710917,-0.064997349,0,-0.003382176,0.23445243,-0.026736051,-0.05180724,,
3482,-0.063607097,-0.065802589,-0.021710917,-0.064997349,-0.003382176,0.23445243,0,-0.026736051,-0.05180724,0.102846205,0.217136472,,
3483,-0.021710917,-0.064997349,-0.003382176,0.23445243,-0.026736051,-0.05180724,0,0.102846205,0.217136472,0.120994851,0.10568846,,
3484,-0.003382176,0.23445243,-0.026736051,-0.05180724,0.102846205,0.217136472,0,0.120994851,0.10568846,0.017742246,0.011580449,,
3485,-0.026736051,-0.05180724,0.102846205,0.217136472,0.120994851,0.10568846,0,0.017742246,0.011580449,-0.044524476,-0.039045423,,
3486,0.102846205,0.217136472,0.120994851,0.10568846,0.017742246,0.011580449,0,-0.044524476,-0.039045423,-0.044931591,-0.07633619,,
3487,0.120994851,0.10568846,0.017742246,0.011580449,-0.044524476,-0.039045423,0,-0.044931591,-0.07633619,-0.054372907,-0.000422269,,
3488,0.017742246,0.011580449,-0.044524476,-0.039045423,-0.044931591,-0.07633619,0,-0.054372907,-0.000422269,-0.016014904,-0.062891085,,
3489,-0.044524476,-0.039045423,-0.044931591,-0.07633619,-0.054372907,-0.000422269,0,-0.016014904,-0.062891085,0.022762239,-0.207265243,,
3490,-0.044931591,-0.07633619,-0.054372907,-0.000422269,-0.016014904,-0.062891085,0,0.022762239,-0.207265243,0.053968117,-0.032234199,,
3491,-0.054372907,-0.000422269,-0.016014904,-0.062891085,0.022762239,-0.207265243,0,0.053968117,-0.032234199,0.047241017,0.009750701,,
3492,-0.016014904,-0.062891085,0.022762239,-0.207265243,0.053968117,-0.032234199,0,0.047241017,0.009750701,-0.019730434,0.002686374,,
3493,0.022762239,-0.207265243,0.053968117,-0.032234199,0.047241017,0.009750701,0,-0.019730434,0.002686374,-0.029769674,0.005976185,,
3494,0.053968117,-0.032234199,0.047241017,0.009750701,-0.019730434,0.002686374,0,-0.029769674,0.005976185,0.025403351,-0.000795275,,
3495,0.047241017,0.009750701,-0.019730434,0.002686374,-0.029769674,0.005976185,0,0.025403351,-0.000795275,-0.049801081,-0.013521988,,
3496,-0.019730434,0.002686374,-0.029769674,0.005976185,0.025403351,-0.000795275,0,-0.049801081,-0.013521988,-0.040735722,-0.052489109,,
3497,-0.029769674,0.005976185,0.025403351,-0.000795275,-0.049801081,-0.013521988,0,-0.040735722,-0.052489109,0.000749394,0,,
3498,0.025403351,-0.000795275,-0.049801081,-0.013521988,-0.040735722,-0.052489109,0,0.000749394,0,0.055370912,0,,
3499,-0.049801081,-0.013521988,-0.040735722,-0.052489109,0.000749394,0,0,0.055370912,0,0.045962498,0,,
3500,-0.040735722,-0.052489109,0.000749394,0,0.055370912,0,0,0.045962498,0,0.015249327,0,,
3501,0.000749394,0,0.055370912,0,0.045962498,0,0,0.015249327,0,0.01808539,0,,
3502,0.055370912,0,0.045962498,0,0.015249327,0,0,0.01808539,0,0.028165296,0.081389446,,
3503,0.045962498,0,0.015249327,0,0.01808539,0,0,0.028165296,0.081389446,0.018577218,-0.00121633,,
3504,0.015249327,0,0.01808539,0,0.028165296,0.081389446,0,0.018577218,-0.00121633,0.026356369,-0.013307042,,
3505,0.01808539,0,0.028165296,0.081389446,0.018577218,-0.00121633,0,0.026356369,-0.013307042,0.046835423,-0.014046155,,
3506,0.028165296,0.081389446,0.018577218,-0.00121633,0.026356369,-0.013307042,0,0.046835423,-0.014046155,-0.001745149,-0.002798736,,
3507,0.018577218,-0.00121633,0.026356369,-0.013307042,0.046835423,-0.014046155,0,-0.001745149,-0.002798736,-0.071509317,0.002771489,,
3508,0.026356369,-0.013307042,0.046835423,-0.014046155,-0.001745149,-0.002798736,0,-0.071509317,0.002771489,-0.02803044,0.032802328,,
3509,0.046835423,-0.014046155,-0.001745149,-0.002798736,-0.071509317,0.002771489,0,-0.02803044,0.032802328,-0.032451645,0.047262503,,
3510,-0.001745149,-0.002798736,-0.071509317,0.002771489,-0.02803044,0.032802328,0,-0.032451645,0.047262503,-0.064937234,0.002779622,,
3511,-0.071509317,0.002771489,-0.02803044,0.032802328,-0.032451645,0.047262503,0,-0.064937234,0.002779622,-0.040638015,-0.010155824,,
3512,-0.02803044,0.032802328,-0.032451645,0.047262503,-0.064937234,0.002779622,0,-0.040638015,-0.010155824,-0.000841171,-0.009728887,,
3513,-0.032451645,0.047262503,-0.064937234,0.002779622,-0.040638015,-0.010155824,0,-0.000841171,-0.009728887,0.019665539,0.005839465,,
3514,-0.064937234,0.002779622,-0.040638015,-0.010155824,-0.000841171,-0.009728887,0,0.019665539,0.005839465,-0.00489077,0.000725923,,
3515,-0.040638015,-0.010155824,-0.000841171,-0.009728887,0.019665539,0.005839465,0,-0.00489077,0.000725923,0.000385866,0,,
3516,-0.000841171,-0.009728887,0.019665539,0.005839465,-0.00489077,0.000725923,0,0.000385866,0,0.012243912,0.002187045,,
3517,0.019665539,0.005839465,-0.00489077,0.000725923,0.000385866,0,0,0.012243912,0.002187045,0.046837837,-0.033541724,,
3518,-0.00489077,0.000725923,0.000385866,0,0.012243912,0.002187045,0,0.046837837,-0.033541724,0.016648501,-4.61E-05,,
3519,0.000385866,0,0.012243912,0.002187045,0.046837837,-0.033541724,0,0.016648501,-4.61E-05,-0.012497231,0,,
3520,0.012243912,0.002187045,0.046837837,-0.033541724,0.016648501,-4.61E-05,0,-0.012497231,0,-0.003060356,-0.001442185,,
3521,0.046837837,-0.033541724,0.016648501,-4.61E-05,-0.012497231,0,0,-0.003060356,-0.001442185,-0.001309603,-0.004193245,,
3522,0.016648501,-4.61E-05,-0.012497231,0,-0.003060356,-0.001442185,0,-0.001309603,-0.004193245,-0.063736543,0.00379287,,
3523,-0.012497231,0,-0.003060356,-0.001442185,-0.001309603,-0.004193245,0,-0.063736543,0.00379287,-0.022561327,0.00650145,,
3524,-0.003060356,-0.001442185,-0.001309603,-0.004193245,-0.063736543,0.00379287,0,-0.022561327,0.00650145,0.036247447,0.008543404,,
3525,-0.001309603,-0.004193245,-0.063736543,0.00379287,-0.022561327,0.00650145,0,0.036247447,0.008543404,0.054622874,-0.017225614,,
3526,-0.063736543,0.00379287,-0.022561327,0.00650145,0.036247447,0.008543404,0,0.054622874,-0.017225614,0.028701738,0.056819992,,
3527,-0.022561327,0.00650145,0.036247447,0.008543404,0.054622874,-0.017225614,0,0.028701738,0.056819992,0.019734949,0.065172175,,
3528,0.036247447,0.008543404,0.054622874,-0.017225614,0.028701738,0.056819992,0,0.019734949,0.065172175,0.026180029,0.005832205,,
3529,0.054622874,-0.017225614,0.028701738,0.056819992,0.019734949,0.065172175,0,0.026180029,0.005832205,-0.024943784,-0.017023716,,
3530,0.028701738,0.056819992,0.019734949,0.065172175,0.026180029,0.005832205,0,-0.024943784,-0.017023716,-0.066985875,0.002721863,,
3531,0.019734949,0.065172175,0.026180029,0.005832205,-0.024943784,-0.017023716,0,-0.066985875,0.002721863,-0.025456294,0.003674852,,
3532,0.026180029,0.005832205,-0.024943784,-0.017023716,-0.066985875,0.002721863,0,-0.025456294,0.003674852,-0.013012916,0.001692703,,
3533,-0.024943784,-0.017023716,-0.066985875,0.002721863,-0.025456294,0.003674852,0,-0.013012916,0.001692703,0.01097548,0,,
3534,-0.066985875,0.002721863,-0.025456294,0.003674852,-0.013012916,0.001692703,0,0.01097548,0,0.013458893,-0.004644956,,
3535,-0.025456294,0.003674852,-0.013012916,0.001692703,0.01097548,0,0,0.013458893,-0.004644956,0.015713394,-5.63E-05,,
3536,-0.013012916,0.001692703,0.01097548,0,0.013458893,-0.004644956,0,0.015713394,-5.63E-05,0.018065587,-0.009463752,,
3537,0.01097548,0,0.013458893,-0.004644956,0.015713394,-5.63E-05,0,0.018065587,-0.009463752,-0.049328685,-0.013509151,,
3538,0.013458893,-0.004644956,0.015713394,-5.63E-05,0.018065587,-0.009463752,0,-0.049328685,-0.013509151,-0.028811201,0.349129468,,
3539,0.015713394,-5.63E-05,0.018065587,-0.009463752,-0.049328685,-0.013509151,0,-0.028811201,0.349129468,-0.018125892,-0.047617398,,
3540,0.018065587,-0.009463752,-0.049328685,-0.013509151,-0.028811201,0.349129468,0,-0.018125892,-0.047617398,-0.030719802,-0.203954987,,
3541,-0.049328685,-0.013509151,-0.028811201,0.349129468,-0.018125892,-0.047617398,0,-0.030719802,-0.203954987,0.031813219,-0.171662778,,
3542,-0.028811201,0.349129468,-0.018125892,-0.047617398,-0.030719802,-0.203954987,0,0.031813219,-0.171662778,0.076228291,-0.003407434,,
3543,-0.018125892,-0.047617398,-0.030719802,-0.203954987,0.031813219,-0.171662778,0,0.076228291,-0.003407434,0.041385472,-0.001224359,,
3544,-0.030719802,-0.203954987,0.031813219,-0.171662778,0.076228291,-0.003407434,0,0.041385472,-0.001224359,0.010864437,-0.003436193,,
3545,0.031813219,-0.171662778,0.076228291,-0.003407434,0.041385472,-0.001224359,0,0.010864437,-0.003436193,0.004165903,-0.004338081,,
3546,0.076228291,-0.003407434,0.041385472,-0.001224359,0.010864437,-0.003436193,0,0.004165903,-0.004338081,0.004158095,-0.003547409,,
3547,0.041385472,-0.001224359,0.010864437,-0.003436193,0.004165903,-0.004338081,0,0.004158095,-0.003547409,-0.017232135,-0.006335975,,
3548,0.010864437,-0.003436193,0.004165903,-0.004338081,0.004158095,-0.003547409,0,-0.017232135,-0.006335975,-0.009032831,-0.009677215,,
3549,0.004165903,-0.004338081,0.004158095,-0.003547409,-0.017232135,-0.006335975,0,-0.009032831,-0.009677215,0.023895323,0.003474625,,
3550,0.004158095,-0.003547409,-0.017232135,-0.006335975,-0.009032831,-0.009677215,0,0.023895323,0.003474625,0.028949574,0.009302288,,
3551,-0.017232135,-0.006335975,-0.009032831,-0.009677215,0.023895323,0.003474625,0,0.028949574,0.009302288,0.002377927,0.022667313,,
3552,-0.009032831,-0.009677215,0.023895323,0.003474625,0.028949574,0.009302288,0,0.002377927,0.022667313,-0.024799854,0.019463111,,
3553,0.023895323,0.003474625,0.028949574,0.009302288,0.002377927,0.022667313,0,-0.024799854,0.019463111,-0.01937449,0,,
3554,0.028949574,0.009302288,0.002377927,0.022667313,-0.024799854,0.019463111,0,-0.01937449,0,-0.01391679,0,,
3555,0.002377927,0.022667313,-0.024799854,0.019463111,-0.01937449,0,0,-0.01391679,0,0.005573809,0,,
3556,-0.024799854,0.019463111,-0.01937449,0,-0.01391679,0,0,0.005573809,0,-0.00252907,-0.021243839,,
3557,-0.01937449,0,-0.01391679,0,0.005573809,0,0,-0.00252907,-0.021243839,-0.006404817,-0.011184545,,
3558,-0.01391679,0,0.005573809,0,-0.00252907,-0.021243839,0,-0.006404817,-0.011184545,0.05434297,-0.00091261,,
3559,0.005573809,0,-0.00252907,-0.021243839,-0.006404817,-0.011184545,0,0.05434297,-0.00091261,0.027218752,-0.001015029,,
3560,-0.00252907,-0.021243839,-0.006404817,-0.011184545,0.05434297,-0.00091261,0,0.027218752,-0.001015029,-0.012544848,-0.004677192,,
3561,-0.006404817,-0.011184545,0.05434297,-0.00091261,0.027218752,-0.001015029,0,-0.012544848,-0.004677192,-0.05378066,-0.002771908,,
3562,0.05434297,-0.00091261,0.027218752,-0.001015029,-0.012544848,-0.004677192,0,-0.05378066,-0.002771908,-0.059941396,-0.003558986,,
3563,0.027218752,-0.001015029,-0.012544848,-0.004677192,-0.05378066,-0.002771908,0,-0.059941396,-0.003558986,-0.070829645,-0.005913597,,
3564,-0.012544848,-0.004677192,-0.05378066,-0.002771908,-0.059941396,-0.003558986,0,-0.070829645,-0.005913597,-0.036392897,0.003037045,,
3565,-0.05378066,-0.002771908,-0.059941396,-0.003558986,-0.070829645,-0.005913597,0,-0.036392897,0.003037045,-0.073849872,-0.000799311,,
